3;1922;0            
3;1925;21           
3;1935;-1           
3;1936;16           
3;1937;29           
3;1938;0            
3;1939;0            
3;1940;15           
3;1941;11           
3;1942;0            
3;1943;0            
3;1944;-103         
3;1947;8            
3;1948;16           
3;1949;19           
3;1951;18           
3;1952;14           
3;1953;6            
3;1955;12           
3;1956;29           
3;1957;0            
3;1958;-3           
3;1959;23           
3;1964;0            
3;1965;2            
3;1969;31           
3;1971;68           
3;1972;61           
3;1978;7            
3;1979;10           
3;1980;467          
3;1981;277          
3;1982;45           
3;1983;232          
3;1984;-45          
3;1985;-26          
3;1986;0            
3;1987;-9           
3;1988;1            
3;1990;19           
3;1991;0            
3;1992;15           
3;1993;0            
3;1994;1            
3;1995;0            
3;2000;0            
3;2001;0            
3;2002;0            
3;2004;0            
3;2009;-285         
3;2018;-12          
3;2019;-21          
3;2021;10           
3;2030;0            
3;2039;-1           
3;2040;6            
3;2041;0            
3;2062;8            
3;2109;5            
3;2150;118          
3;2151;160          
3;2152;97           
3;2153;1            
3;2154;-6           
3;2160;42           
3;2161;0            
3;2162;4            
3;2163;0            
3;2164;29           
3;2165;0            
3;2166;0            
3;2167;28           
3;2170;19           
3;2171;0            
3;2201;0            
3;2202;0            
3;2204;0            
3;2206;0            
3;2207;0            
3;2208;0            
3;2218;0            
3;2219;0            
3;2222;-25          
3;2223;0            
3;2225;0            
3;2226;5            
3;2230;-1           
3;2235;0            
3;2236;0            
3;2237;-9           
3;2238;0            
3;2240;0            
3;2242;0            
3;2245;0            
3;2246;0            
3;2247;0            
3;2260;28           
3;2261;37           
3;2262;40           
3;2263;57           
3;2264;38           
3;2265;0            
3;2266;-11          
3;2268;40           
3;2269;1            
3;2270;3            
3;2271;9            
3;2272;16           
3;2274;-1           
3;2275;0            
3;2300;5            
3;2301;2            
3;2302;4            
3;2303;-5           
3;2304;-13          
3;2305;52           
3;2310;1            
3;2311;24           
3;2318;0            
3;2320;31           
3;2322;186          
3;2324;0            
3;2325;-6           
3;2326;0            
3;2327;0            
3;2328;0            
3;2329;-9           
3;2330;20           
3;2331;12           
3;2332;195          
3;2333;101          
3;2335;-12          
3;2336;0            
3;2337;0            
3;2338;0            
3;2339;0            
3;2341;0            
3;2357;-4           
3;2425;0            
3;2431;8            
3;2432;18           
3;2441;0            
3;2442;0            
3;2443;0            
3;2450;0            
3;2453;29           
3;2455;0            
3;2456;13           
3;2457;0            
3;2458;0            
3;2459;0            
3;2460;17           
3;2461;0            
3;2462;39           
3;2463;0            
3;2464;0            
3;2465;0            
3;2466;0            
3;2467;16           
3;2468;0            
3;2469;0            
3;2471;0            
3;2472;0            
3;2473;0            
3;2474;0            
3;2476;0            
3;2480;0            
3;2481;0            
3;2482;8            
3;2483;-8           
3;2488;0            
3;2494;71           
3;2495;0            
3;2500;0            
3;2501;0            
3;2502;0            
3;2506;347          
3;2512;2            
3;2518;0            
3;2519;3            
3;2520;0            
3;2521;0            
3;2524;0            
3;2536;0            
3;2538;0            
3;2539;0            
3;2541;0            
3;2542;-9           
3;2543;0            
3;2544;-0           
3;2545;-0           
3;2546;0            
3;2547;1            
3;2550;1            
3;2551;2            
3;2553;0            
3;2554;-2           
3;2555;0            
3;2556;0            
3;2557;-19          
3;2558;1            
3;2560;0            
3;2561;0            
3;2562;0            
3;2564;0            
3;2565;0            
3;2566;0            
3;2567;0            
3;2569;0            
3;2570;0            
3;2571;-27          
3;2572;0            
3;2573;0            
3;2574;0            
3;2575;0            
3;2577;0            
3;2578;60           
3;2579;46           
3;2580;51           
3;2581;52           
3;2582;50           
3;2583;72           
3;2584;3            
3;2585;0            
3;2586;0            
3;2587;0            
3;2588;-12          
3;2589;0            
3;2590;0            
3;2591;37           
3;2592;38           
3;2593;43           
3;2594;41           
3;2595;0            
3;2596;43           
3;2597;-1           
3;2598;8            
3;2599;0            
3;2600;-65          
3;2601;-26          
3;2602;13           
3;2606;0            
3;2608;0            
